order_id,product_combo
293318,"AA Batteries (4-pack), Wired Headphones"
293340,"AAA Batteries (4-pack), Google Phone"
293361,"27in 4K Gaming Monitor, Lightning Charging Cable"
293445,"Bose SoundSport Headphones, Lightning Charging Cable"
293469,"Google Phone, Wired Headphones"
293485,"iPhone, Lightning Charging Cable, Wired Headphones"
293520,"Apple Airpods Headphones, Google Phone"
293560,"27in 4K Gaming Monitor, Wired Headphones"
293612,"Apple Airpods Headphones, ThinkPad Laptop"
293618,"Google Phone, USB-C Charging Cable"
293622,"AAA Batteries (4-pack), ThinkPad Laptop"
293647,"AAA Batteries (4-pack), iPhone, Lightning Charging Cable"
293664,"20in Monitor, Bose SoundSport Headphones"
293684,"iPhone, Wired Headphones"
293694,"USB-C Charging Cable, Vareebadd Phone"
293746,"Apple Airpods Headphones, Vareebadd Phone"
293750,"Vareebadd Phone, Wired Headphones"
293764,"Google Phone, Wired Headphones"
293824,"Google Phone, Wired Headphones"
293838,"iPhone, Lightning Charging Cable"
293843,"AA Batteries (4-pack), iPhone"
293874,"Google Phone, USB-C Charging Cable"
293875,"Google Phone, USB-C Charging Cable"
293890,"iPhone, Lightning Charging Cable"
293909,"27in FHD Monitor, USB-C Charging Cable"
293916,"AA Batteries (4-pack), ThinkPad Laptop"
293917,"AA Batteries (4-pack), Wired Headphones"
293934,"Google Phone, Macbook Pro Laptop"
293947,"USB-C Charging Cable, Vareebadd Phone"
293952,"34in Ultrawide Monitor, Bose SoundSport Headphones"
293958,"Apple Airpods Headphones, Lightning Charging Cable"
293976,"AAA Batteries (4-pack), Google Phone"
294035,"Apple Airpods Headphones, Lightning Charging Cable"
294056,"Bose SoundSport Headphones, Google Phone, Wired Headphones"
294092,"20in Monitor, USB-C Charging Cable"
294115,"27in FHD Monitor, Wired Headphones"
294138,"20in Monitor, Wired Headphones"
294147,"iPhone, Lightning Charging Cable"
294172,"Bose SoundSport Headphones, Lightning Charging Cable"
294190,"AAA Batteries (4-pack), iPhone"
294191,"Apple Airpods Headphones, USB-C Charging Cable"
294199,"Apple Airpods Headphones, iPhone, Lightning Charging Cable"
294214,"iPhone, Wired Headphones"
294278,"Bose SoundSport Headphones, Vareebadd Phone"
294314,"Apple Airpods Headphones, iPhone"
294360,"Bose SoundSport Headphones, Google Phone"
294381,"iPhone, Lightning Charging Cable"
294430,"Bose SoundSport Headphones, Wired Headphones"
294439,"Lightning Charging Cable, USB-C Charging Cable"
294474,"iPhone, Lightning Charging Cable"
294484,"Apple Airpods Headphones, Wired Headphones"
294501,"AA Batteries (4-pack), Lightning Charging Cable"
294526,"Google Phone, Wired Headphones"
294583,"iPhone, Lightning Charging Cable"
294590,"AA Batteries (4-pack), Lightning Charging Cable"
294591,"Apple Airpods Headphones, iPhone"
294598,"Google Phone, USB-C Charging Cable"
294615,"34in Ultrawide Monitor, AA Batteries (4-pack)"
294640,"iPhone, Lightning Charging Cable"
294659,"Apple Airpods Headphones, Bose SoundSport Headphones"
294668,"20in Monitor, USB-C Charging Cable"
294669,"AAA Batteries (4-pack), Lightning Charging Cable"
294671,"Google Phone, USB-C Charging Cable"
294718,"iPhone, Lightning Charging Cable"
294720,"iPhone, ThinkPad Laptop"
294732,"AAA Batteries (4-pack), Apple Airpods Headphones"
294737,"AA Batteries (4-pack), Lightning Charging Cable"
294796,"iPhone, Lightning Charging Cable"
294811,"Bose SoundSport Headphones, Wired Headphones"
294830,"Apple Airpods Headphones, iPhone, Lightning Charging Cable"
294832,"34in Ultrawide Monitor, Macbook Pro Laptop"
294840,"Lightning Charging Cable, USB-C Charging Cable"
294862,"27in FHD Monitor, AA Batteries (4-pack)"
294885,"Apple Airpods Headphones, iPhone"
294906,"iPhone, Lightning Charging Cable"
294999,"iPhone, Lightning Charging Cable"
295002,"Apple Airpods Headphones, Bose SoundSport Headphones"
295015,"20in Monitor, AAA Batteries (4-pack)"
295024,"Google Phone, USB-C Charging Cable, Wired Headphones"
295039,"20in Monitor, Apple Airpods Headphones"
295076,"Google Phone, USB-C Charging Cable"
295103,"AAA Batteries (4-pack), Bose SoundSport Headphones"
295121,"Bose SoundSport Headphones, Lightning Charging Cable"
295206,"Bose SoundSport Headphones, Google Phone"
295212,"iPhone, Wired Headphones"
295214,"iPhone, Lightning Charging Cable"
295247,"Lightning Charging Cable, Wired Headphones"
295312,"Google Phone, USB-C Charging Cable"
295335,"iPhone, Lightning Charging Cable"
295339,"AA Batteries (4-pack), AAA Batteries (4-pack)"
295399,"Apple Airpods Headphones, iPhone"
295408,"USB-C Charging Cable, Vareebadd Phone"
295447,"Vareebadd Phone, Wired Headphones"
295487,"Apple Airpods Headphones, Macbook Pro Laptop"
295513,"iPhone, Lightning Charging Cable"
295526,"27in FHD Monitor, Apple Airpods Headphones"
295534,"Google Phone, USB-C Charging Cable"
295599,"Apple Airpods Headphones, iPhone"
295681,"Bose SoundSport Headphones, Google Phone, USB-C Charging Cable, Wired Headphones"
295698,"USB-C Charging Cable, Vareebadd Phone"
295703,"AA Batteries (4-pack), Bose SoundSport Headphones"
295726,"iPhone, Lightning Charging Cable"
295735,"Apple Airpods Headphones, iPhone, Wired Headphones"
295737,"iPhone, Lightning Charging Cable"
295753,"34in Ultrawide Monitor, Lightning Charging Cable"
295759,"Bose SoundSport Headphones, Wired Headphones"
295783,"USB-C Charging Cable, Vareebadd Phone"
295786,"Apple Airpods Headphones, USB-C Charging Cable"
295793,"Google Phone, USB-C Charging Cable"
295817,"20in Monitor, USB-C Charging Cable"
295822,"Google Phone, Wired Headphones"
295829,"Google Phone, USB-C Charging Cable"
295918,"AA Batteries (4-pack), AAA Batteries (4-pack)"
295932,"Apple Airpods Headphones, Bose SoundSport Headphones"
295952,"Flatscreen TV, USB-C Charging Cable"
295991,"iPhone, Lightning Charging Cable"
296135,"AA Batteries (4-pack), Lightning Charging Cable"
296141,"Bose SoundSport Headphones, Lightning Charging Cable"
296144,"Apple Airpods Headphones, iPhone"
296152,"Lightning Charging Cable, USB-C Charging Cable"
296187,"Google Phone, USB-C Charging Cable"
296263,"Google Phone, Wired Headphones"
296267,"Flatscreen TV, Lightning Charging Cable"
296276,"USB-C Charging Cable, Vareebadd Phone"
296353,"AA Batteries (4-pack), iPhone, Lightning Charging Cable, Wired Headphones"
296354,"USB-C Charging Cable, Vareebadd Phone"
296390,"iPhone, Wired Headphones"
296442,"Google Phone, USB-C Charging Cable"
296443,"Bose SoundSport Headphones, Vareebadd Phone"
296444,"AAA Batteries (4-pack), USB-C Charging Cable"
296520,"Google Phone, USB-C Charging Cable"
296531,"27in FHD Monitor, Bose SoundSport Headphones"
296574,"iPhone, Wired Headphones"
296609,"Google Phone, USB-C Charging Cable"
296641,"iPhone, Wired Headphones"
296653,"Google Phone, Wired Headphones"
296668,"AAA Batteries (4-pack), AAA Batteries (4-pack)"
296670,"USB-C Charging Cable, Vareebadd Phone"
296687,"27in 4K Gaming Monitor, Lightning Charging Cable"
296707,"Apple Airpods Headphones, Wired Headphones"
296730,"27in 4K Gaming Monitor, Wired Headphones"
296797,"Flatscreen TV, Macbook Pro Laptop"
296804,"AA Batteries (4-pack), Lightning Charging Cable"
296841,"iPhone, Wired Headphones"
296850,"AAA Batteries (4-pack), Bose SoundSport Headphones"
296856,"27in FHD Monitor, Lightning Charging Cable"
296900,"Vareebadd Phone, Wired Headphones"
296914,"iPhone, Macbook Pro Laptop"
296922,"Google Phone, USB-C Charging Cable"
296944,"Google Phone, USB-C Charging Cable"
296978,"Google Phone, USB-C Charging Cable"
296987,"Lightning Charging Cable, USB-C Charging Cable"
296992,"Apple Airpods Headphones, iPhone"
296998,"Google Phone, USB-C Charging Cable, Wired Headphones"
297023,"AAA Batteries (4-pack), iPhone"
297056,"Apple Airpods Headphones, iPhone, Wired Headphones"
297058,"Google Phone, USB-C Charging Cable, Wired Headphones"
297075,"27in FHD Monitor, Lightning Charging Cable"
297078,"iPhone, Lightning Charging Cable"
297164,"AA Batteries (4-pack), Lightning Charging Cable"
297165,"AAA Batteries (4-pack), Lightning Charging Cable"
297167,"AAA Batteries (4-pack), Flatscreen TV"
297192,"AA Batteries (4-pack), Apple Airpods Headphones"
297197,"AA Batteries (4-pack), Wired Headphones"
297227,"iPhone, Lightning Charging Cable"
297256,"Apple Airpods Headphones, iPhone, Lightning Charging Cable"
297278,"iPhone, Wired Headphones"
297286,"Google Phone, USB-C Charging Cable"
297343,"iPhone, Wired Headphones"
297345,"Google Phone, Wired Headphones"
297374,"Apple Airpods Headphones, iPhone"
297378,"Apple Airpods Headphones, iPhone"
297388,"Google Phone, Wired Headphones"
297412,"Lightning Charging Cable, USB-C Charging Cable"
297438,"iPhone, Lightning Charging Cable"
297452,"Google Phone, USB-C Charging Cable"
297457,"Google Phone, USB-C Charging Cable"
297538,"iPhone, Lightning Charging Cable"
297554,"iPhone, USB-C Charging Cable, Vareebadd Phone"
297565,"Bose SoundSport Headphones, Google Phone"
297569,"iPhone, Lightning Charging Cable"
297573,"Lightning Charging Cable, USB-C Charging Cable"
297576,"iPhone, Lightning Charging Cable"
297592,"iPhone, Lightning Charging Cable"
297630,"Google Phone, Wired Headphones"
297640,"27in FHD Monitor, Bose SoundSport Headphones"
297706,"iPhone, Lightning Charging Cable"
297730,"USB-C Charging Cable, Vareebadd Phone"
297760,"iPhone, Lightning Charging Cable"
297840,"AAA Batteries (4-pack), Apple Airpods Headphones"
297847,"iPhone, Lightning Charging Cable"
297894,"AA Batteries (4-pack), USB-C Charging Cable"
297895,"27in FHD Monitor, USB-C Charging Cable"
297945,"Bose SoundSport Headphones, USB-C Charging Cable, Vareebadd Phone"
297951,"Lightning Charging Cable, USB-C Charging Cable"
298007,"AA Batteries (4-pack), iPhone"
298008,"Google Phone, USB-C Charging Cable"
298053,"Google Phone, USB-C Charging Cable"
298118,"Google Phone, USB-C Charging Cable"
298216,"AAA Batteries (4-pack), Lightning Charging Cable"
298289,"Google Phone, USB-C Charging Cable"
298352,"AA Batteries (4-pack), Lightning Charging Cable"
298458,"iPhone, Wired Headphones"
298464,"Bose SoundSport Headphones, Lightning Charging Cable"
298466,"27in 4K Gaming Monitor, Wired Headphones"
298475,"Lightning Charging Cable, Macbook Pro Laptop"
298483,"iPhone, Lightning Charging Cable"
298508,"USB-C Charging Cable, Vareebadd Phone"
298652,"USB-C Charging Cable, Wired Headphones"
298658,"Apple Airpods Headphones, iPhone"
298662,"Google Phone, USB-C Charging Cable"
298682,"AAA Batteries (4-pack), Apple Airpods Headphones"
298692,"AAA Batteries (4-pack), ThinkPad Laptop"
298698,"AA Batteries (4-pack), Lightning Charging Cable"
298732,"Bose SoundSport Headphones, Vareebadd Phone"
298734,"Google Phone, USB-C Charging Cable"
298744,"Google Phone, Macbook Pro Laptop"
298801,"Bose SoundSport Headphones, Lightning Charging Cable"
298806,"iPhone, Lightning Charging Cable"
298821,"27in 4K Gaming Monitor, AAA Batteries (4-pack)"
298829,"Google Phone, USB-C Charging Cable"
298835,"iPhone, Lightning Charging Cable"
298844,"USB-C Charging Cable, Vareebadd Phone"
298867,"27in 4K Gaming Monitor, USB-C Charging Cable"
298871,"Bose SoundSport Headphones, Google Phone, Wired Headphones"
298922,"iPhone, Lightning Charging Cable"
298931,"Google Phone, USB-C Charging Cable"
298991,"iPhone, Lightning Charging Cable"
298994,"Apple Airpods Headphones, iPhone"
299010,"AAA Batteries (4-pack), Lightning Charging Cable"
299024,"Google Phone, Wired Headphones"
299046,"Google Phone, USB-C Charging Cable"
299067,"Apple Airpods Headphones, iPhone"
299104,"iPhone, Lightning Charging Cable"
299120,"AAA Batteries (4-pack), Lightning Charging Cable"
299123,"Lightning Charging Cable, ThinkPad Laptop"
299126,"iPhone, Lightning Charging Cable, Wired Headphones"
299127,"AA Batteries (4-pack), AAA Batteries (4-pack)"
299137,"Apple Airpods Headphones, Wired Headphones"
299164,"Google Phone, USB-C Charging Cable"
299178,"27in FHD Monitor, Apple Airpods Headphones"
299186,"Google Phone, Wired Headphones"
299206,"USB-C Charging Cable, Vareebadd Phone, Wired Headphones"
299236,"iPhone, Lightning Charging Cable, Wired Headphones"
299251,"iPhone, Wired Headphones"
299268,"AAA Batteries (4-pack), Wired Headphones"
299278,"iPhone, Wired Headphones"
299398,"Apple Airpods Headphones, iPhone"
299434,"27in FHD Monitor, AAA Batteries (4-pack)"
299442,"iPhone, Wired Headphones"
299518,"34in Ultrawide Monitor, Flatscreen TV"
299536,"AAA Batteries (4-pack), Flatscreen TV"
299540,"Google Phone, USB-C Charging Cable"
299550,"AA Batteries (4-pack), Lightning Charging Cable"
299572,"Apple Airpods Headphones, Wired Headphones"
299573,"Bose SoundSport Headphones, Lightning Charging Cable"
299586,"iPhone, Wired Headphones"
299598,"iPhone, Wired Headphones"
299605,"AA Batteries (4-pack), AA Batteries (4-pack)"
299620,"AA Batteries (4-pack), Wired Headphones"
299631,"Google Phone, USB-C Charging Cable"
299670,"AA Batteries (4-pack), Lightning Charging Cable"
299703,"Google Phone, USB-C Charging Cable"
299719,"Apple Airpods Headphones, Macbook Pro Laptop"
299745,"Bose SoundSport Headphones, Vareebadd Phone"
299792,"Bose SoundSport Headphones, Vareebadd Phone, Wired Headphones"
299804,"27in FHD Monitor, AAA Batteries (4-pack)"
299819,"AAA Batteries (4-pack), Google Phone"
299830,"Apple Airpods Headphones, iPhone, Lightning Charging Cable"
299882,"Google Phone, Wired Headphones"
299886,"20in Monitor, USB-C Charging Cable"
299898,"USB-C Charging Cable, Vareebadd Phone"
299953,"Google Phone, USB-C Charging Cable"
299975,"Google Phone, USB-C Charging Cable"
299981,"Apple Airpods Headphones, iPhone"
299988,"Google Phone, Wired Headphones"
300002,"AAA Batteries (4-pack), Lightning Charging Cable"
300034,"Google Phone, USB-C Charging Cable"
300072,"USB-C Charging Cable, Vareebadd Phone, Wired Headphones"
300117,"AAA Batteries (4-pack), Apple Airpods Headphones"
300148,"Bose SoundSport Headphones, Google Phone"
300222,"Apple Airpods Headphones, iPhone"
300230,"Apple Airpods Headphones, iPhone"
300258,"Bose SoundSport Headphones, Google Phone"
300276,"Google Phone, USB-C Charging Cable"
300310,"Google Phone, Wired Headphones"
300343,"USB-C Charging Cable, Vareebadd Phone"
300383,"Google Phone, Wired Headphones"
300395,"Google Phone, USB-C Charging Cable"
300412,"20in Monitor, USB-C Charging Cable"
300456,"AAA Batteries (4-pack), USB-C Charging Cable"
300495,"AA Batteries (4-pack), iPhone"
300528,"Google Phone, USB-C Charging Cable"
300576,"AA Batteries (4-pack), Bose SoundSport Headphones"
300601,"20in Monitor, Apple Airpods Headphones"
300615,"Apple Airpods Headphones, iPhone"
300659,"iPhone, Lightning Charging Cable"
300673,"Apple Airpods Headphones, iPhone"
300683,"USB-C Charging Cable, Vareebadd Phone, Wired Headphones"
300719,"ThinkPad Laptop, Vareebadd Phone"
300766,"Google Phone, USB-C Charging Cable"
300835,"Bose SoundSport Headphones, Google Phone, Wired Headphones"
300857,"iPhone, Lightning Charging Cable"
300875,"Bose SoundSport Headphones, ThinkPad Laptop"
300877,"iPhone, Lightning Charging Cable"
300956,"AAA Batteries (4-pack), Wired Headphones"
300987,"Google Phone, Lightning Charging Cable"
301004,"Google Phone, USB-C Charging Cable"
301034,"iPhone, Wired Headphones"
301072,"34in Ultrawide Monitor, Wired Headphones"
301101,"AAA Batteries (4-pack), Apple Airpods Headphones"
301127,"27in 4K Gaming Monitor, AAA Batteries (4-pack)"
301165,"iPhone, Lightning Charging Cable"
301178,"USB-C Charging Cable, Vareebadd Phone"
301186,"Apple Airpods Headphones, Google Phone"
301246,"AA Batteries (4-pack), Apple Airpods Headphones"
301293,"Lightning Charging Cable, Macbook Pro Laptop"
301334,"AA Batteries (4-pack), USB-C Charging Cable"
301336,"USB-C Charging Cable, Vareebadd Phone"
301347,"Apple Airpods Headphones, Lightning Charging Cable"
301382,"Bose SoundSport Headphones, Google Phone, USB-C Charging Cable"
301425,"iPhone, Lightning Charging Cable"
301503,"Google Phone, USB-C Charging Cable"
301507,"USB-C Charging Cable, Vareebadd Phone"
301611,"AAA Batteries (4-pack), Wired Headphones"
301701,"iPhone, Lightning Charging Cable"
301727,"Bose SoundSport Headphones, Google Phone"
301729,"iPhone, Lightning Charging Cable"
301797,"Apple Airpods Headphones, iPhone"
301832,"20in Monitor, AAA Batteries (4-pack)"
301845,"iPhone, Wired Headphones"
301881,"20in Monitor, 27in FHD Monitor"
301884,"Flatscreen TV, Vareebadd Phone"
301892,"iPhone, Wired Headphones"
301896,"27in 4K Gaming Monitor, Wired Headphones"
301917,"Apple Airpods Headphones, Vareebadd Phone"
301938,"USB-C Charging Cable, Wired Headphones"
301985,"Google Phone, USB-C Charging Cable"
301997,"AAA Batteries (4-pack), USB-C Charging Cable"
302055,"iPhone, Wired Headphones"
302127,"Google Phone, Wired Headphones"
302146,"34in Ultrawide Monitor, Lightning Charging Cable"
302154,"Apple Airpods Headphones, Bose SoundSport Headphones"
302171,"USB-C Charging Cable, Wired Headphones"
302269,"Apple Airpods Headphones, Google Phone"
302322,"20in Monitor, Wired Headphones"
302332,"Apple Airpods Headphones, iPhone"
302388,"AAA Batteries (4-pack), Apple Airpods Headphones"
302401,"iPhone, Lightning Charging Cable"
302428,"Google Phone, USB-C Charging Cable"
302444,"Google Phone, USB-C Charging Cable"
